# t    Ek    Ep    Etot
1.51800000000000e+01 1.16158774457634e+02 -2.72304192043959e+02 -1.56145417586325e+02
1.51900000000000e+01 1.18322371238937e+02 -2.74533640057103e+02 -1.56211268818166e+02
1.52000000000000e+01 1.19561982076223e+02 -2.75796686123813e+02 -1.56234704047590e+02
1.52100000000000e+01 1.19325838651730e+02 -2.75551405445949e+02 -1.56225566794219e+02
1.52200000000000e+01 1.17616139053168e+02 -2.73817565757043e+02 -1.56201426703876e+02
1.52300000000000e+01 1.14769344308258e+02 -2.70940309891906e+02 -1.56170965583649e+02
1.52400000000000e+01 1.11302270509479e+02 -2.67439996038316e+02 -1.56137725528838e+02
1.52500000000000e+01 1.07833340726639e+02 -2.63930334368070e+02 -1.56096993641431e+02
1.52600000000000e+01 1.05065470488494e+02 -2.61114874632569e+02 -1.56049404144075e+02
1.52700000000000e+01 1.03718310539861e+02 -2.59736126809593e+02 -1.56017816269732e+02
1.52800000000000e+01 1.04196936833607e+02 -2.60229036120114e+02 -1.56032099286508e+02
1.52900000000000e+01 1.06235455884456e+02 -2.62321450356059e+02 -1.56085994471603e+02
1.53000000000000e+01 1.09024461542171e+02 -2.65161407467225e+02 -1.56136945925054e+02
1.53100000000000e+01 1.11730653226952e+02 -2.67890764761234e+02 -1.56160111534281e+02
1.53200000000000e+01 1.13860608533502e+02 -2.70022007494028e+02 -1.56161398960526e+02
1.53300000000000e+01 1.15252711363529e+02 -2.71405849781225e+02 -1.56153138417695e+02
1.53400000000000e+01 1.15897858037933e+02 -2.72046699603140e+02 -1.56148841565207e+02
1.53500000000000e+01 1.15812419353238e+02 -2.71961384423568e+02 -1.56148965070329e+02
1.53600000000000e+01 1.15008105377086e+02 -2.71156720307539e+02 -1.56148614930453e+02
1.53700000000000e+01 1.13545174423606e+02 -2.69684863966238e+02 -1.56139689542632e+02
1.53800000000000e+01 1.11636780372911e+02 -2.67751751911490e+02 -1.56114971538580e+02
1.53900000000000e+01 1.09711310245499e+02 -2.65794804232470e+02 -1.56083493986971e+02
1.54000000000000e+01 1.08238089215546e+02 -2.64318536319347e+02 -1.56080447103801e+02
1.54100000000000e+01 1.07288122265895e+02 -2.63412554955838e+02 -1.56124432689942e+02
1.54200000000000e+01 1.06329131486593e+02 -2.62515987053791e+02 -1.56186855567198e+02
1.54300000000000e+01 1.04618721628324e+02 -2.60838093138055e+02 -1.56219371509731e+02
1.54400000000000e+01 1.01924259897896e+02 -2.58094496463404e+02 -1.56170236565508e+02
1.54500000000000e+01 9.91315229019838e+01 -2.55185318066525e+02 -1.56053795164542e+02
1.54600000000000e+01 9.77878451664423e+01 -2.53808601923527e+02 -1.56020756757084e+02
1.54700000000000e+01 9.83211804890176e+01 -2.54428846396513e+02 -1.56107665907495e+02
1.54800000000000e+01 9.96532021387542e+01 -2.55820101728109e+02 -1.56166899589355e+02
1.54900000000000e+01 1.00798885496966e+02 -2.56956935392703e+02 -1.56158049895737e+02
1.55000000000000e+01 1.01635275586386e+02 -2.57761330330924e+02 -1.56126054744538e+02
1.55100000000000e+01 1.02467146936955e+02 -2.58576373397171e+02 -1.56109226460216e+02
1.55200000000000e+01 1.03470530808953e+02 -2.59591816713121e+02 -1.56121285904168e+02
1.55300000000000e+01 1.04465586972033e+02 -2.60615086376731e+02 -1.56149499404697e+02
1.55400000000000e+01 1.05088211539492e+02 -2.61250937691390e+02 -1.56162726151899e+02
1.55500000000000e+01 1.05157922754309e+02 -2.61310394435152e+02 -1.56152471680843e+02
1.55600000000000e+01 1.04814763419940e+02 -2.60951855575886e+02 -1.56137092155946e+02
1.55700000000000e+01 1.04273564167862e+02 -2.60412545224455e+02 -1.56138981056592e+02
1.55800000000000e+01 1.03592292372744e+02 -2.59736546516529e+02 -1.56144254143785e+02
1.55900000000000e+01 1.02799502000634e+02 -2.58931287361792e+02 -1.56131785361158e+02
1.56000000000000e+01 1.02123416349808e+02 -2.58232714166448e+02 -1.56109297816640e+02
1.56100000000000e+01 1.01898667572545e+02 -2.57999312373367e+02 -1.56100644800821e+02
1.56200000000000e+01 1.02221680932214e+02 -2.58339582189123e+02 -1.56117901256909e+02
1.56300000000000e+01 1.02857433843239e+02 -2.58995599457287e+02 -1.56138165614048e+02
1.56400000000000e+01 1.03532426165376e+02 -2.59672198778671e+02 -1.56139772613295e+02
1.56500000000000e+01 1.04195278481880e+02 -2.60324574004396e+02 -1.56129295522516e+02
1.56600000000000e+01 1.04953809337680e+02 -2.61077965196015e+02 -1.56124155858335e+02
1.56700000000000e+01 1.05868278073880e+02 -2.61997624631071e+02 -1.56129346557191e+02
1.56800000000000e+01 1.06887718671243e+02 -2.63024743731779e+02 -1.56137025060536e+02
1.56900000000000e+01 1.07888335526389e+02 -2.64039994262652e+02 -1.56151658736264e+02
1.57000000000000e+01 1.08685465659862e+02 -2.64853587537213e+02 -1.56168121877351e+02
1.57100000000000e+01 1.09077565383667e+02 -2.65257037331834e+02 -1.56179471948167e+02
1.57200000000000e+01 1.08925376899375e+02 -2.65110264537403e+02 -1.56184887638028e+02
1.57300000000000e+01 1.08219300127989e+02 -2.64393307721952e+02 -1.56174007593963e+02
1.57400000000000e+01 1.07182922146990e+02 -2.63326821742387e+02 -1.56143899595398e+02
1.57500000000000e+01 1.06242366558660e+02 -2.62364841770407e+02 -1.56122475211746e+02
1.57600000000000e+01 1.05717706291992e+02 -2.61843052437923e+02 -1.56125346145931e+02
1.57700000000000e+01 1.05638097981614e+02 -2.61770063614114e+02 -1.56131965632500e+02
1.57800000000000e+01 1.05919321027691e+02 -2.62047942545100e+02 -1.56128621517409e+02
1.57900000000000e+01 1.06537633811896e+02 -2.62661562232596e+02 -1.56123928420700e+02
1.58000000000000e+01 1.07477008101579e+02 -2.63601231565973e+02 -1.56124223464394e+02
1.58100000000000e+01 1.08641130920521e+02 -2.64772582491478e+02 -1.56131451570957e+02
1.58200000000000e+01 1.09852297942858e+02 -2.65993126645607e+02 -1.56140828702749e+02
1.58300000000000e+01 1.10905605378896e+02 -2.67053859763689e+02 -1.56148254384792e+02
1.58400000000000e+01 1.11646295675993e+02 -2.67796119340330e+02 -1.56149823664337e+02
1.58500000000000e+01 1.12030656931515e+02 -2.68174114296871e+02 -1.56143457365356e+02
1.58600000000000e+01 1.12149307546128e+02 -2.68279190504308e+02 -1.56129882958180e+02
1.58700000000000e+01 1.12202034329955e+02 -2.68318213946386e+02 -1.56116179616431e+02
1.58800000000000e+01 1.12388023737233e+02 -2.68501988498853e+02 -1.56113964761621e+02
1.58900000000000e+01 1.12769602476333e+02 -2.68893549583153e+02 -1.56123947106819e+02
1.59000000000000e+01 1.13232007696925e+02 -2.69373051880062e+02 -1.56141044183137e+02
1.59100000000000e+01 1.13575235716753e+02 -2.69726427762811e+02 -1.56151192046059e+02
1.59200000000000e+01 1.13705898137639e+02 -2.69847343598623e+02 -1.56141445460984e+02
1.59300000000000e+01 1.13772723738554e+02 -2.69894730214497e+02 -1.56122006475943e+02
1.59400000000000e+01 1.13997401010185e+02 -2.70120104943678e+02 -1.56122703933493e+02
1.59500000000000e+01 1.14338914413041e+02 -2.70485870939262e+02 -1.56146956526221e+02
1.59600000000000e+01 1.14468171326570e+02 -2.70636296968286e+02 -1.56168125641715e+02
1.59700000000000e+01 1.14075770958564e+02 -2.70246505527009e+02 -1.56170734568444e+02
1.59800000000000e+01 1.13132965070736e+02 -2.69283098840456e+02 -1.56150133769720e+02
1.59900000000000e+01 1.11942929035220e+02 -2.68059894137920e+02 -1.56116965102700e+02
1.60000000000000e+01 1.11002430370000e+02 -2.67091479780632e+02 -1.56089049410631e+02
1.60100000000000e+01 1.10704707911391e+02 -2.66793920870853e+02 -1.56089212959463e+02
1.60200000000000e+01 1.11047286385129e+02 -2.67166038152178e+02 -1.56118751767048e+02
1.60300000000000e+01 1.11624423986153e+02 -2.67781690303589e+02 -1.56157266317436e+02
1.60400000000000e+01 1.11889747699059e+02 -2.68076901985362e+02 -1.56187154286303e+02
1.60500000000000e+01 1.11422462305564e+02 -2.67620828773290e+02 -1.56198366467725e+02
1.60600000000000e+01 1.10142005474740e+02 -2.66319446785833e+02 -1.56177441311092e+02
1.60700000000000e+01 1.08449340963853e+02 -2.64580792783194e+02 -1.56131451819341e+02
1.60800000000000e+01 1.07057277306166e+02 -2.63157808173219e+02 -1.56100530867053e+02
1.60900000000000e+01 1.06458970198872e+02 -2.62567702870530e+02 -1.56108732671658e+02
1.61000000000000e+01 1.06630092625712e+02 -2.62760687507531e+02 -1.56130594881819e+02
1.61100000000000e+01 1.07316017474064e+02 -2.63453242737378e+02 -1.56137225263314e+02
1.61200000000000e+01 1.08387235942009e+02 -2.64515213686449e+02 -1.56127977744440e+02
1.61300000000000e+01 1.09855220144357e+02 -2.65982590008537e+02 -1.56127369864181e+02
1.61400000000000e+01 1.11586015817938e+02 -2.67743710191698e+02 -1.56157694373760e+02
1.61500000000000e+01 1.13085882665380e+02 -2.69288667923349e+02 -1.56202785257969e+02
1.61600000000000e+01 1.13706014351398e+02 -2.69933794944539e+02 -1.56227780593141e+02
1.61700000000000e+01 1.13099952805626e+02 -2.69309089950558e+02 -1.56209137144931e+02
1.61800000000000e+01 1.11549074576559e+02 -2.67707127007514e+02 -1.56158052430956e+02
1.61900000000000e+01 1.09765124178439e+02 -2.65895465352264e+02 -1.56130341173825e+02
1.62000000000000e+01 1.08200550990203e+02 -2.64356194660638e+02 -1.56155643670434e+02
1.62100000000000e+01 1.06702423063617e+02 -2.62888640348616e+02 -1.56186217284999e+02
1.62200000000000e+01 1.05107366525126e+02 -2.61262032936273e+02 -1.56154666411146e+02
1.62300000000000e+01 1.03930041580926e+02 -2.60033549396302e+02 -1.56103507815375e+02
1.62400000000000e+01 1.03868603795287e+02 -2.59973451160599e+02 -1.56104847365312e+02
1.62500000000000e+01 1.04993939858572e+02 -2.61119597245679e+02 -1.56125657387107e+02
1.62600000000000e+01 1.06879716880235e+02 -2.63043671860361e+02 -1.56163954980125e+02
1.62700000000000e+01 1.08811346901548e+02 -2.65015085157531e+02 -1.56203738255983e+02
1.62800000000000e+01 1.10094732951270e+02 -2.66303218580709e+02 -1.56208485629440e+02
1.62900000000000e+01 1.10467734331019e+02 -2.66664981910476e+02 -1.56197247579457e+02
1.63000000000000e+01 1.09985329986191e+02 -2.66181915556138e+02 -1.56196585569947e+02
1.63100000000000e+01 1.08677151881624e+02 -2.64894293179074e+02 -1.56217141297450e+02
1.63200000000000e+01 1.06424671873803e+02 -2.62661700311107e+02 -1.56237028437304e+02
1.63300000000000e+01 1.03316161482976e+02 -2.59508118327601e+02 -1.56191956844625e+02
1.63400000000000e+01 1.00415063278621e+02 -2.56476117229509e+02 -1.56061053950888e+02
1.63500000000000e+01 9.95925147430267e+01 -2.55597829276330e+02 -1.56005314533303e+02
1.63600000000000e+01 1.01626253973319e+02 -2.57721003204375e+02 -1.56094749231056e+02
1.63700000000000e+01 1.05413964986807e+02 -2.61592961709980e+02 -1.56178996723173e+02
1.63800000000000e+01 1.09518668502703e+02 -2.65724850150507e+02 -1.56206181647804e+02
1.63900000000000e+01 1.13161811232578e+02 -2.69376251556967e+02 -1.56214440324389e+02
1.64000000000000e+01 1.15953617467373e+02 -2.72178316075829e+02 -1.56224698608456e+02
1.64100000000000e+01 1.17588047558606e+02 -2.73824396483532e+02 -1.56236348924926e+02
1.64200000000000e+01 1.17843604832430e+02 -2.74077280754150e+02 -1.56233675921719e+02
1.64300000000000e+01 1.16801240707206e+02 -2.72995468279753e+02 -1.56194227572547e+02
1.64400000000000e+01 1.15076714694073e+02 -2.71204210917738e+02 -1.56127496223665e+02
1.64500000000000e+01 1.13646291190262e+02 -2.69724757735485e+02 -1.56078466545223e+02
1.64600000000000e+01 1.13216041587887e+02 -2.69296813071764e+02 -1.56080771483877e+02
1.64700000000000e+01 1.13793809169568e+02 -2.69907691512687e+02 -1.56113882343120e+02
1.64800000000000e+01 1.14899612961028e+02 -2.71041864903655e+02 -1.56142251942627e+02
1.64900000000000e+01 1.16046575794401e+02 -2.72199961674626e+02 -1.56153385880225e+02
1.65000000000000e+01 1.16933622861714e+02 -2.73099087400735e+02 -1.56165464539021e+02
1.65100000000000e+01 1.17330616089577e+02 -2.73506430896855e+02 -1.56175814807278e+02
1.65200000000000e+01 1.17095941644937e+02 -2.73264327448811e+02 -1.56168385803873e+02
1.65300000000000e+01 1.16358018762225e+02 -2.72499669501822e+02 -1.56141650739596e+02
1.65400000000000e+01 1.15514269543698e+02 -2.71627868363358e+02 -1.56113598819661e+02
1.65500000000000e+01 1.14999858530510e+02 -2.71096777081165e+02 -1.56096918550655e+02
1.65600000000000e+01 1.15076544042874e+02 -2.71171247428658e+02 -1.56094703385783e+02
1.65700000000000e+01 1.15777185748171e+02 -2.71878546336051e+02 -1.56101360587880e+02
1.65800000000000e+01 1.16984429875447e+02 -2.73096439222252e+02 -1.56112009346805e+02
1.65900000000000e+01 1.18486301301848e+02 -2.74614767150419e+02 -1.56128465848571e+02
1.66000000000000e+01 1.19964501416251e+02 -2.76111249628043e+02 -1.56146748211792e+02
1.66100000000000e+01 1.21091598647653e+02 -2.77241032954577e+02 -1.56149434306924e+02
1.66200000000000e+01 1.21737623103384e+02 -2.77872407095774e+02 -1.56134783992390e+02
1.66300000000000e+01 1.22036944521472e+02 -2.78151072964534e+02 -1.56114128443062e+02
1.66400000000000e+01 1.22246830916310e+02 -2.78346547300196e+02 -1.56099716383886e+02
1.66500000000000e+01 1.22568125475273e+02 -2.78668209724881e+02 -1.56100084249609e+02
1.66600000000000e+01 1.23014980940894e+02 -2.79133538904474e+02 -1.56118557963580e+02
1.66700000000000e+01 1.23364185999544e+02 -2.79511254998589e+02 -1.56147068999045e+02
1.66800000000000e+01 1.23269083489421e+02 -2.79439802851356e+02 -1.56170719361935e+02
1.66900000000000e+01 1.22450522678681e+02 -2.78638320080670e+02 -1.56187797401989e+02
1.67000000000000e+01 1.20747812067390e+02 -2.76948979167468e+02 -1.56201167100078e+02
1.67100000000000e+01 1.18149916876073e+02 -2.74344575487184e+02 -1.56194658611111e+02
1.67200000000000e+01 1.14913550890522e+02 -2.71088797054851e+02 -1.56175246164328e+02
1.67300000000000e+01 1.11507327806690e+02 -2.67658463934190e+02 -1.56151136127499e+02
1.67400000000000e+01 1.08532386986638e+02 -2.64639885037787e+02 -1.56107498051150e+02
1.67500000000000e+01 1.06635359040146e+02 -2.62739702920878e+02 -1.56104343880732e+02
1.67600000000000e+01 1.05890680666318e+02 -2.62039079016421e+02 -1.56148398350103e+02
1.67700000000000e+01 1.05859221064113e+02 -2.61998032131790e+02 -1.56138811067677e+02
1.67800000000000e+01 1.06512242141004e+02 -2.62624760669245e+02 -1.56112518528242e+02
1.67900000000000e+01 1.07958614457431e+02 -2.64105491247037e+02 -1.56146876789605e+02
1.68000000000000e+01 1.09599458164149e+02 -2.65819445182952e+02 -1.56219987018803e+02
1.68100000000000e+01 1.10403204061219e+02 -2.66661449278656e+02 -1.56258245217436e+02
1.68200000000000e+01 1.09894066662732e+02 -2.66106415020117e+02 -1.56212348357385e+02
1.68300000000000e+01 1.08794826238746e+02 -2.64904425798593e+02 -1.56109599559846e+02
1.68400000000000e+01 1.08372972096608e+02 -2.64477540639459e+02 -1.56104568542851e+02
1.68500000000000e+01 1.08752397568689e+02 -2.64931094029142e+02 -1.56178696460453e+02
1.68600000000000e+01 1.09031443623237e+02 -2.65228920645345e+02 -1.56197477022109e+02
1.68700000000000e+01 1.08795962907091e+02 -2.64957154676593e+02 -1.56161191769502e+02
1.68800000000000e+01 1.08381614625746e+02 -2.64506647326917e+02 -1.56125032701170e+02
1.68900000000000e+01 1.08234046885809e+02 -2.64347163670589e+02 -1.56113116784780e+02
1.69000000000000e+01 1.08501876401430e+02 -2.64619601151384e+02 -1.56117724749955e+02
1.69100000000000e+01 1.09092841538735e+02 -2.65219900954043e+02 -1.56127059415307e+02
1.69200000000000e+01 1.09820771510147e+02 -2.65962503197049e+02 -1.56141731686902e+02
1.69300000000000e+01 1.10426869402501e+02 -2.66592991273920e+02 -1.56166121871418e+02
1.69400000000000e+01 1.10533010840159e+02 -2.66738530070404e+02 -1.56205519230245e+02
1.69500000000000e+01 1.09643413541211e+02 -2.65892278458730e+02 -1.56248864917519e+02
1.69600000000000e+01 1.07370512804250e+02 -2.63622384232211e+02 -1.56251871427962e+02
1.69700000000000e+01 1.04107820062624e+02 -2.60255308172372e+02 -1.56147488109748e+02
1.69800000000000e+01 1.01596385610804e+02 -2.57611609504646e+02 -1.56015223893842e+02
1.69900000000000e+01 1.01530387908610e+02 -2.57598763864459e+02 -1.56068375955849e+02
1.70000000000000e+01 1.03353179370848e+02 -2.59556750392200e+02 -1.56203571021352e+02
1.70100000000000e+01 1.05254775878670e+02 -2.61492716211381e+02 -1.56237940332711e+02
1.70200000000000e+01 1.06376354688355e+02 -2.62577332623786e+02 -1.56200977935431e+02
1.70300000000000e+01 1.06899452506794e+02 -2.63064424114727e+02 -1.56164971607933e+02
1.70400000000000e+01 1.07176876182817e+02 -2.63330069382378e+02 -1.56153193199561e+02
1.70500000000000e+01 1.07334744184627e+02 -2.63483916887373e+02 -1.56149172702745e+02
1.70600000000000e+01 1.07432930244324e+02 -2.63567139848204e+02 -1.56134209603880e+02
1.70700000000000e+01 1.07639306412806e+02 -2.63760252369911e+02 -1.56120945957105e+02
1.70800000000000e+01 1.08089264387735e+02 -2.64216299322154e+02 -1.56127034934419e+02
1.70900000000000e+01 1.08680976354894e+02 -2.64832532746942e+02 -1.56151556392048e+02
1.71000000000000e+01 1.09081918757227e+02 -2.65259823431585e+02 -1.56177904674357e+02
1.71100000000000e+01 1.08947522287332e+02 -2.65135081489418e+02 -1.56187559202086e+02
1.71200000000000e+01 1.08212448019566e+02 -2.64379881725960e+02 -1.56167433706394e+02
1.71300000000000e+01 1.07231522898354e+02 -2.63362442368747e+02 -1.56130919470392e+02
1.71400000000000e+01 1.06571888677076e+02 -2.62680752920880e+02 -1.56108864243804e+02
1.71500000000000e+01 1.06550632809045e+02 -2.62681887603458e+02 -1.56131254794413e+02
1.71600000000000e+01 1.06877265968430e+02 -2.63061521635759e+02 -1.56184255667328e+02
1.71700000000000e+01 1.06898014242652e+02 -2.63099993615009e+02 -1.56201979372356e+02
1.71800000000000e+01 1.06409297609945e+02 -2.62562604480656e+02 -1.56153306870711e+02
1.71900000000000e+01 1.06022473356971e+02 -2.62113191442159e+02 -1.56090718085188e+02
1.72000000000000e+01 1.06502520279875e+02 -2.62588866144852e+02 -1.56086345864977e+02
1.72100000000000e+01 1.07902586399905e+02 -2.64034041763333e+02 -1.56131455363428e+02
1.72200000000000e+01 1.09605177366286e+02 -2.65780184345283e+02 -1.56175006978997e+02
1.72300000000000e+01 1.10944998159099e+02 -2.67141653049128e+02 -1.56196654890029e+02
1.72400000000000e+01 1.11569422504068e+02 -2.67764851815864e+02 -1.56195429311796e+02
1.72500000000000e+01 1.11501348252323e+02 -2.67680493419756e+02 -1.56179145167433e+02
1.72600000000000e+01 1.10971442914914e+02 -2.67147822404660e+02 -1.56176379489745e+02
1.72700000000000e+01 1.10113123646868e+02 -2.66295968874348e+02 -1.56182845227481e+02
1.72800000000000e+01 1.09030025709215e+02 -2.65184170185492e+02 -1.56154144476277e+02
1.72900000000000e+01 1.08247830243063e+02 -2.64337189827792e+02 -1.56089359584729e+02
1.73000000000000e+01 1.08612360968714e+02 -2.64679291173625e+02 -1.56066930204911e+02
1.73100000000000e+01 1.10323269519923e+02 -2.66457750231126e+02 -1.56134480711203e+02
1.73200000000000e+01 1.12456649824842e+02 -2.68676125179343e+02 -1.56219475354501e+02
1.73300000000000e+01 1.13773014425550e+02 -2.70032642409674e+02 -1.56259627984124e+02
1.73400000000000e+01 1.13622169623143e+02 -2.69869950151111e+02 -1.56247780527968e+02
1.73500000000000e+01 1.12210758634188e+02 -2.68397600597571e+02 -1.56186841963383e+02
1.73600000000000e+01 1.10452183883987e+02 -2.66571829869593e+02 -1.56119645985606e+02
1.73700000000000e+01 1.09304234118523e+02 -2.65411597434976e+02 -1.56107363316452e+02
1.73800000000000e+01 1.08984960847598e+02 -2.65133483295774e+02 -1.56148522448176e+02
1.73900000000000e+01 1.08971244391788e+02 -2.65164228402897e+02 -1.56192984011109e+02
1.74000000000000e+01 1.08629128937349e+02 -2.64837159449810e+02 -1.56208030512460e+02
1.74100000000000e+01 1.07667865853535e+02 -2.63870418027709e+02 -1.56202552174174e+02
1.74200000000000e+01 1.06174435833606e+02 -2.62353396555969e+02 -1.56178960722363e+02
1.74300000000000e+01 1.04570102529910e+02 -2.60704652596121e+02 -1.56134550066211e+02
1.74400000000000e+01 1.03512824302328e+02 -2.59609217576445e+02 -1.56096393274116e+02
1.74500000000000e+01 1.03529685023701e+02 -2.59621264820773e+02 -1.56091579797071e+02
1.74600000000000e+01 1.04648802709735e+02 -2.60765817101568e+02 -1.56117014391833e+02
1.74700000000000e+01 1.06447967859653e+02 -2.62592273789627e+02 -1.56144305929974e+02
1.74800000000000e+01 1.08444156735886e+02 -2.64595217642154e+02 -1.56151060906268e+02
1.74900000000000e+01 1.10393402864957e+02 -2.66535480814405e+02 -1.56142077949447e+02
1.75000000000000e+01 1.12254921012584e+02 -2.68390276210295e+02 -1.56135355197711e+02
1.75100000000000e+01 1.13978020588209e+02 -2.70118935868257e+02 -1.56140915280049e+02
1.75200000000000e+01 1.15405716070450e+02 -2.71554455158354e+02 -1.56148739087904e+02
1.75300000000000e+01 1.16364768053580e+02 -2.72516440424640e+02 -1.56151672371060e+02
1.75400000000000e+01 1.16773350580727e+02 -2.72922672010686e+02 -1.56149321429959e+02
1.75500000000000e+01 1.16640418796899e+02 -2.72787012264505e+02 -1.56146593467607e+02
1.75600000000000e+01 1.15996678501020e+02 -2.72144384210065e+02 -1.56147705709045e+02
1.75700000000000e+01 1.14886368731757e+02 -2.71028546272218e+02 -1.56142177540461e+02
1.75800000000000e+01 1.13472442965960e+02 -2.69593958353079e+02 -1.56121515387119e+02
1.75900000000000e+01 1.12126633480641e+02 -2.68219892242983e+02 -1.56093258762342e+02
1.76000000000000e+01 1.11283933737820e+02 -2.67365157907104e+02 -1.56081224169285e+02
1.76100000000000e+01 1.11154788724571e+02 -2.67243844816071e+02 -1.56089056091499e+02
1.76200000000000e+01 1.11670777600751e+02 -2.67773411529298e+02 -1.56102633928546e+02
1.76300000000000e+01 1.12577931488723e+02 -2.68709034300572e+02 -1.56131102811849e+02
1.76400000000000e+01 1.13425535141701e+02 -2.69592075731014e+02 -1.56166540589313e+02
1.76500000000000e+01 1.13733585803163e+02 -2.69911323836543e+02 -1.56177738033380e+02
1.76600000000000e+01 1.13339113113903e+02 -2.69499372334975e+02 -1.56160259221072e+02
1.76700000000000e+01 1.12455810095171e+02 -2.68593330504617e+02 -1.56137520409446e+02
1.76800000000000e+01 1.11400356799931e+02 -2.67528274008666e+02 -1.56127917208736e+02
1.76900000000000e+01 1.10358219172911e+02 -2.66483376751081e+02 -1.56125157578170e+02
1.77000000000000e+01 1.09415515658316e+02 -2.65532179853784e+02 -1.56116664195468e+02
1.77100000000000e+01 1.08718786076168e+02 -2.64817901359940e+02 -1.56099115283772e+02
1.77200000000000e+01 1.08499020029574e+02 -2.64584330658444e+02 -1.56085310628870e+02
1.77300000000000e+01 1.08906164644617e+02 -2.64995783127632e+02 -1.56089618483015e+02
1.77400000000000e+01 1.09860995901590e+02 -2.65968333696904e+02 -1.56107337795315e+02
1.77500000000000e+01 1.11093732586262e+02 -2.67217442872494e+02 -1.56123710286233e+02
1.77600000000000e+01 1.12324140901582e+02 -2.68455907367009e+02 -1.56131766465427e+02
1.77700000000000e+01 1.13381407535834e+02 -2.69514805517793e+02 -1.56133397981959e+02
1.77800000000000e+01 1.14199121547584e+02 -2.70330228488324e+02 -1.56131106940740e+02
1.77900000000000e+01 1.14774396826333e+02 -2.70901861290886e+02 -1.56127464464553e+02
1.78000000000000e+01 1.15145693506460e+02 -2.71268127076870e+02 -1.56122433570409e+02
1.78100000000000e+01 1.15382358933397e+02 -2.71499890562848e+02 -1.56117531629451e+02
1.78200000000000e+01 1.15545717757422e+02 -2.71660910311180e+02 -1.56115192553758e+02
1.78300000000000e+01 1.15637615038172e+02 -2.71758522408353e+02 -1.56120907370180e+02
1.78400000000000e+01 1.15575519950145e+02 -2.71705195544690e+02 -1.56129675594545e+02
1.78500000000000e+01 1.15219619128103e+02 -2.71357835431695e+02 -1.56138216303592e+02
1.78600000000000e+01 1.14445078162210e+02 -2.70588644975512e+02 -1.56143566813302e+02
1.78700000000000e+01 1.13224726953796e+02 -2.69364824219296e+02 -1.56140097265500e+02
1.78800000000000e+01 1.11692903472078e+02 -2.67816006249874e+02 -1.56123102777796e+02
1.78900000000000e+01 1.10135378211049e+02 -2.66242337352385e+02 -1.56106959141336e+02
1.79000000000000e+01 1.08856911592194e+02 -2.64959492693232e+02 -1.56102581101038e+02
1.79100000000000e+01 1.07991246753395e+02 -2.64104896262646e+02 -1.56113649509252e+02
1.79200000000000e+01 1.07426766747607e+02 -2.63565325652368e+02 -1.56138558904761e+02
1.79300000000000e+01 1.06869183635644e+02 -2.63034010821300e+02 -1.56164827185657e+02
1.79400000000000e+01 1.06017917897734e+02 -2.62192293609202e+02 -1.56174375711468e+02
1.79500000000000e+01 1.04798826172246e+02 -2.60963290839015e+02 -1.56164464666769e+02
1.79600000000000e+01 1.03408227226230e+02 -2.59559682849843e+02 -1.56151455623613e+02
1.79700000000000e+01 1.02126499577912e+02 -2.58268197285819e+02 -1.56141697707908e+02
1.79800000000000e+01 1.01273471219910e+02 -2.57386412130050e+02 -1.56112940910139e+02
1.79900000000000e+01 1.01373586632966e+02 -2.57447750359112e+02 -1.56074163726146e+02
1.80000000000000e+01 1.02910519913215e+02 -2.58993871171507e+02 -1.56083351258291e+02
1.80100000000000e+01 1.05707167373257e+02 -2.61846892003032e+02 -1.56139724629775e+02
1.80200000000000e+01 1.08933220482825e+02 -2.65121077544104e+02 -1.56187857061279e+02
1.80300000000000e+01 1.11776022394927e+02 -2.67976800702826e+02 -1.56200778307899e+02
1.80400000000000e+01 1.13856537021035e+02 -2.70051960216233e+02 -1.56195423195198e+02
1.80500000000000e+01 1.15097586718339e+02 -2.71290656465472e+02 -1.56193069747132e+02
1.80600000000000e+01 1.15472001490162e+02 -2.71668659210213e+02 -1.56196657720051e+02
1.80700000000000e+01 1.14919274426242e+02 -2.71129660646601e+02 -1.56210386220358e+02
1.80800000000000e+01 1.13352876336464e+02 -2.69572524100875e+02 -1.56219647764411e+02
1.80900000000000e+01 1.10993675638996e+02 -2.67150151704033e+02 -1.56156476065037e+02
1.81000000000000e+01 1.09005281418293e+02 -2.65055280470811e+02 -1.56049999052518e+02
1.81100000000000e+01 1.08738544156448e+02 -2.64815811071802e+02 -1.56077266915354e+02
1.81200000000000e+01 1.09983138699639e+02 -2.66135705725184e+02 -1.56152567025546e+02
1.81300000000000e+01 1.11682874146285e+02 -2.67842807840975e+02 -1.56159933694690e+02
1.81400000000000e+01 1.13362809838733e+02 -2.69505247670792e+02 -1.56142437832058e+02
1.81500000000000e+01 1.15000920398422e+02 -2.71135024951607e+02 -1.56134104553185e+02
1.81600000000000e+01 1.16533760973371e+02 -2.72678616497192e+02 -1.56144855523821e+02
1.81700000000000e+01 1.17709425694966e+02 -2.73868677717923e+02 -1.56159252022958e+02
1.81800000000000e+01 1.18261302437244e+02 -2.74423959243881e+02 -1.56162656806637e+02
1.81900000000000e+01 1.18095589528412e+02 -2.74250416323651e+02 -1.56154826795239e+02
1.82000000000000e+01 1.17292698316936e+02 -2.73437303535690e+02 -1.56144605218754e+02
1.82100000000000e+01 1.15999430753719e+02 -2.72136071858654e+02 -1.56136641104936e+02
